Gene,H3K4me3_peak_width,H3K4me2_peak_width,H3K4me1_peak_width,H3K27ac_peak_width,H3K36me3_peak_width,H3K9ac_peak_width,H3K27me3_peak_width,H3K9me2_peak_width,H3K9me3_peak_width,H3K79me2_peak_width,H4K20me1_peak_width,super_enhancer_percentage,promoter_hypermethylation_in_cancer,gene_body_hypermethylation_in_cancer,S50_score,log_gene_length,gene_phyloP100way_score,gene_phastCons100way_score,exon_phyloP100way_score,exon_phastCons100way_score,gene_GC_content,exon_GC_content,SINE_number_per_kb,LINE_number_per_kb,LTR_number_per_kb,Satellite_number_per_kb,location_in_CDT,k-mer,Gene_expression_logFC,tissue_specificity,secondary_structure_MFE,secondary_structure_paired_GC_proportion,secondary_structure_paired_proportion,secondary_structure_information,screen_score,small_protein_number,small_protein_length_coverage,mRNA_centrality,miRNA_centrality,protein_centrality,exon_mutation_odds_ratio,RNAsnp_score,CADD_score,cnv
ENSG00000229807.13_10,-0.010301050321188516,0.0003040981192456604,0.004316781139380827,0.009933021734045066,0.005766111594308043,-0.0001263991869520198,0.00860164822638373,-0.00045044974601400335,0.002583844958126891,0.03594325550165554,0.0350444307826088,-0.007352999894523943,-0.009248407936150787,0.011630827357187411,-0.0035823333248393486,-0.018408438779070325,-0.00013188959129462052,-0.004122490527770128,-0.01031931705316524,0.005695911163750733,-0.0024296896092618593,-0.002554203520661219,-0.002423551762887921,0.002654123783612972,-0.007530088986561695,0.0,0.009386885832982311,-0.006404364081662789,0.08523874035825767,0.044006829509949205,0.20311809300177122,-0.0018532656412650838,0.00046166827224495833,0.0002387656551459172,0.03936364957832528,-0.00046455166523210465,0.000427546070145568,0.011625323580115171,0.11182492080100015,0.11050762552824471,0.022814468628430458,-0.000278329274861322,0.024046880597309677,-0.023048127833064473
ENSG00000230590.13_12,-0.00995255617346492,0.012703852108526897,0.01801294576167533,0.007481192171528856,0.005179999930143736,0.009462051289348133,0.012161068255417424,-0.00012796009376735417,-0.006718869613654904,0.028801911935752694,0.02460669746018917,-0.0068241309364934725,-0.0004815546564517825,0.007180797567326225,0.0022315627443508625,-0.014862242971993211,0.005740313247059853,0.011346900494103446,-0.004236936014215637,0.011834541364742107,0.0007635240665339105,0.007318986092181551,0.005438512317016503,-0.0067248776506264206,0.010368033871980015,0.0,0.009684012378969426,-0.004896471978923544,0.12542636007033692,0.03016816052570334,0.1459177020911418,0.002562278753987346,0.005457551228933039,0.00154056631024308,0.036715935196220226,-1.3140949619749876e-05,0.0006653610474883553,0.016116104559491806,0.10259743390201162,0.08662896718600174,0.0011117218086209913,0.003186706393157529,0.023902310099387765,-0.017199605750272302
ENSG00000231298.8_11,-0.005690731079203387,0.013720649434031246,0.016035665829212373,0.007821865305940262,0.0029605637135571407,0.018680803447509012,-0.0014934868708578852,-0.0021826798260998065,-0.00840223631912873,0.06480829143631076,0.02836579477253271,-0.011993311408111402,-0.01101155637400988,-0.10080326710698384,-0.0012311754422728222,-0.019502209420228973,0.011953818772211458,0.005495266389573869,0.01953388781094738,-0.01573051935865192,-0.007758576787915403,-0.013103383859217981,0.003617720351175796,-0.015268512894521215,0.005052829959737365,0.0,0.020285346212548426,-0.013893467900041196,0.2357066681384437,0.04023499047256286,-0.010878692300593847,9.366455723946177e-05,-0.0036207569371149912,0.0035239788806058934,-0.0038448617679034485,-0.0005019000683298746,0.0009349816479784113,-0.006875251578531411,0.036883879351497464,0.14216484634761067,0.016406774234538395,0.009225683510376628,-0.02021188809770273,0.010667213027190287
ENSG00000233117.4_11,-0.005710929897949651,0.0024930812385112024,0.014279274346326466,0.007158031863182151,0.009606745701762393,0.013492689639419925,0.011344064670768395,-0.006459585205760376,0.0032836757093807067,0.04201183914724595,-0.02462634335431748,-0.010376508239943766,7.549451099485016e-05,0.008098655601735411,-0.00399581594539763,-0.022689077827666798,0.025475976679447558,-0.004215916491688826,0.023674396046720413,-0.0007500430446330975,-0.0018535892838420665,-0.010341414181955616,0.003229300559484166,0.003146795912352551,0.016619341351214623,0.0,0.013730171957990495,-0.012878288629899388,0.181727502037117,0.05570969565076715,0.09758533830535605,-0.0035097249585580637,0.0032161220116738833,-0.002217157570243472,-0.0026760608977221823,-0.0006668049482027427,0.00041266666961970453,0.013647312245791488,0.14269490239328447,0.07956451606986327,0.01885446724623338,0.012339217293514332,-0.021207616718304945,0.006556604964323337
ENSG00000233532.6_8,0.010979614223661477,0.0012328910277589367,0.003392056631612195,-5.710666885764548e-05,-0.0022206185859380027,-0.00249281962816629,-0.0006995616983574593,0.00069637813601994,0.006019059364443319,0.000661471560448243,-0.004821428759798824,-0.008349278535425044,0.00047647734110574657,-0.04872714787138923,-0.006381231722160036,-0.008570203471353028,0.011665197408394548,0.0036574578533235926,0.010392162255457865,-0.014481300114623109,0.0057412596672139935,-0.001953706361118965,-0.005237196782747644,-0.0010777109510312632,-0.004967630861877093,0.0,-0.005575907970061464,0.005661381971246121,0.5116743210183083,0.008369988260486395,0.08497496871092444,0.00038999013058023944,0.002213140587129336,-0.0015523924795953826,-0.0028942093481146153,-0.00030969371560320147,0.0003053158463365485,-0.003305497096377563,0.10190335353669766,0.03660486199807585,0.005513045740390068,-0.0028097086558364127,-0.013495005875502578,-0.0005972873938962147
ENSG00000234880.1_8,0.010393663741373899,-0.0009009058168750583,0.004010061060965048,0.009189111190347566,0.002209013832879703,-0.0017042178350529125,0.022367654754463187,0.006287945191156635,0.004470250380092205,0.0007022465049128013,0.013553431168583657,0.08638636056240002,0.0005536065105682441,-0.06051001196201995,0.045790594158870726,0.021937305589606226,0.02540122771579289,0.030240875355848622,0.031404351097630165,-0.008421584855374304,0.02932106034836502,0.006032655759673833,0.011888993930329722,-0.006260522716387112,-0.003482415602641975,0.0,-0.004993815730513962,0.010653834928036541,0.14517304221026275,0.05486853695002343,0.1815588664735414,0.021111354795005744,0.00263281618409828,0.0059939771461067996,-0.0021675922215600415,-2.5653239660689e-05,0.0004962224388690261,0.010518912738595326,0.005828471411347147,-0.003498507317216687,-0.00872540269639214,0.007756965201062197,-0.007385069441730152,-0.004285820730159878
ENSG00000237886.2_8,-0.008458112253408995,0.0008949569051788508,0.011641701955243366,0.00815239897270802,0.004785747304594579,0.01672543527718385,0.002420063198049216,0.00934748601507357,0.006312710062778509,0.035116479415684694,-0.010729060987595757,0.0472756790140103,0.0004975500342393024,0.018084425978310215,0.04168556586689901,0.035813515784230913,0.02912548401707707,0.004388368998839298,0.03862291734331651,0.003467857230018295,0.03717884812295724,0.01127968504521527,0.01618875333921767,-0.006799730166247064,-0.004555497653256147,0.0,0.021118489019692932,0.02229909088965858,-0.009158845802845223,0.058226870256430065,0.04846207599197378,0.032815401881668746,0.006045671383214319,0.01801033772941101,-0.0025699267926683144,-0.00025161615148553974,0.0007526910868790926,0.006039471800219321,-0.011741780733364699,0.11121037173890372,0.03284476303673138,-0.01576448922971673,0.027030143758482596,-0.003274255228219397
ENSG00000248275.3_11,-0.008579004917193414,0.021988963909582226,0.005252404873917127,0.0050861721884545245,0.011029668153309472,0.01173720673684279,0.006852409350489999,0.007208146475002874,0.005873995621772726,0.049382575500377404,0.025287031417438814,0.08985989659568311,0.0002631972653636738,-0.06457265342162517,0.013593706859323674,-0.008488059132663655,-0.021774630787850677,0.007813770387864086,-0.005894007981271543,0.01220214640462684,0.005442461590646227,0.0004623595005717962,-0.014811333411058761,0.0276908144220842,0.008052978938535765,0.0,-0.007419099141520583,0.019164692191436607,0.16250630410245523,-0.03278209641297118,0.07873691628884902,0.024141948542099827,0.021166758206615205,0.008700810072620918,-0.0024849620700875623,6.344361079000383e-05,0.000638824090737855,0.02549855861384744,0.006138172372449241,0.14713832142276145,0.01473498883815676,0.01877272189520414,0.028085725989427473,-0.014493027896237107
ENSG00000249173.8_12,0.0031372483502180746,0.0006601034687258811,0.013225078460516715,0.01638644171448405,-0.0020880114934579614,-0.001451031015208104,0.016209742933501036,0.006776093661500671,0.005307622867286993,-0.00931602391342098,-0.013922987070793369,0.009864512443324291,0.002764873429442799,0.010762187827709602,-0.009773720636759223,0.01567935403028826,0.02320737500599674,0.03356773365670585,-0.0005368624455434013,-0.010947212371499032,0.008224673486753703,0.0016003383901507739,0.006519472820924499,0.0256175457780434,0.010469781367583697,0.0,0.008976710643366664,0.00934873578843155,0.22450161956314568,0.09001545894553882,0.10125455491616889,0.001305557933881607,0.007628429701063017,-0.0009231724100680572,-0.0023857836139186406,-0.0005812391973685049,0.00033916049068185574,0.01474226612980321,0.09213698912360832,-0.003320647093402224,0.013526714910797677,0.006995595871192972,-0.015000676959386058,-0.016542630982392125
ENSG00000249859.14_10,-0.010678455366143008,0.011540542096460844,0.010471275399276603,0.00430476609332876,0.005064380558253317,0.006195275924217552,-0.001314927490148937,-0.00012722558849444509,-0.0035972164987410904,0.0338753576517238,0.015557844644794188,0.055469226762864164,0.000634471949890697,-0.04979312253989697,-0.01007736268359014,-0.013924136145856919,0.012520255830701071,0.0032620428934836713,0.013909778921250959,-0.0005543073450208602,0.004442377680360815,-0.0005973297110847652,-0.0066040708059173,-0.00352094968369564,0.009051002663359176,0.0,0.009116579647581368,0.0069987597576660395,0.2552480475187541,-0.019735571132313008,0.08282940434152558,0.001320221374003,0.004127278169174303,0.0023900830417356413,0.03240223711407021,-0.00015012855073244237,0.0003473791994213327,0.0002787676687958429,0.10289545700223326,0.08051386534917226,0.008199516050124967,0.00794413264348506,-0.012494943521778523,0.05130071183451253
ENSG00000251562.10_9,-0.008905312873545863,0.009083165795209725,0.006900659567197936,0.005637267090060493,0.004008196688104926,0.0071991918676162945,-0.0026221310944727185,0.0032184606115575666,0.003366242349855275,0.025441996017655073,0.017763626637946832,0.04733100839371265,-3.4991886705515454e-05,0.008216197803210151,0.025501267456463233,-0.004147867982636971,0.002469051143562434,0.009219686062167215,-0.010238453898441514,0.006585205943719891,-0.0008478112629227485,-0.0028372888561921604,0.007124830974141955,5.6923822513926804e-05,-0.0038537464476576635,0.0,0.005725125606441212,-0.004703767987329965,0.20340554858586515,0.026144898256007056,0.07961361502094219,-0.0030877048832789965,0.0070875242807373175,-0.0009369484661207683,0.02794354206590021,-0.0002312426622748387,0.00033294138092771484,0.010140564650867007,0.07171917822845861,0.0725076633248011,0.014579622308293811,0.005602751175272358,0.026901437937241774,0.004664063727504502
ENSG00000255874.4_9,-0.00754258401232995,-0.002466997004268384,0.002647110168815192,0.0025850892937123392,0.0020865751087375734,-0.0021688297903741716,0.023483361056463776,0.004812266305623714,0.00431902870130611,0.02998861535684258,-0.001912408688024747,0.12220899833516005,0.00432962371226025,-0.06141850755400382,0.017805378906884252,0.021503851423726034,0.01505994830099976,0.03306579079771552,0.01654529659602503,-0.010499694323329001,0.0031609671898105984,-0.001631456676131421,0.008732082983462324,0.002568843180228891,0.008917329732501682,0.0,-0.007387546197573027,0.012014334445592783,0.05193229235204977,0.015404365812169404,0.1957707418068513,0.00478621547395035,-0.0023040636135736926,0.0007502681361154396,-0.0023805743811939617,7.997606809977687e-05,0.0007888571464354788,-0.0020267183621877293,0.10925611905982084,0.09536461267966795,-0.015215806206075145,-0.000673900271424735,-0.010679318844175384,0.009073239153044208
ENSG00000259527.2_6,0.008319438172860771,-0.00022880842065268748,-0.010503010625686215,-0.0038735513347446906,-0.004287526873643715,-0.002469895823062701,0.006447231048149854,0.005756327748401402,0.002860830041455614,-0.0009806731912322397,-0.0008027452429182624,0.006334931524678516,0.00010441885036134302,0.011255563365896958,0.0026042455300320675,0.019709902584404426,0.0005456970219500257,-0.004925986387254527,-0.005941326855810419,0.017335348066727835,-0.0015322506001959834,-0.0031284990464351516,-0.0017483457505692857,0.014113538135385562,-0.006026850207514528,0.0,0.005329622139770196,-0.011342484386930123,0.3661581032130987,0.06362582468477,0.13971393407411586,-0.002174685346295846,-0.007224820034001928,-0.0006410535211497648,-0.0023525774379919706,-0.0002832257404220773,0.0003043610393729856,0.01061976557522415,0.028094517593926827,0.016524060576187556,0.017173302797080608,0.0037381741271379164,0.016728669067411668,0.006730321386803628
ENSG00000260032.2_8,-0.011040068715042945,0.0017601569855470068,0.0020742723917282157,0.006177770659756649,0.009633011140945147,0.007176283195570338,0.007624058124628802,0.005749731779225708,0.0014966644985782763,0.0426648779833774,0.023266032296136375,0.08641513666132927,9.338188705054762e-05,0.0014739809355459321,-0.00030700553260077924,0.019662505511843138,0.009266732511837216,0.015652667242515832,-0.011125054204352914,0.011529791149865859,0.00237439428263046,-0.006005063976895264,0.004099480091115076,0.004179100351169423,-0.004377712662194372,0.0,-0.00501471450928419,-0.004137479300211961,0.02514268126775827,-0.05893115145035588,0.21188593195549368,-0.0016607278044221852,0.0007105853855592481,0.0006178154982750206,-0.0018705537750556666,-0.00023660941865827345,0.0004714710493076479,0.010158970454140432,0.08726257584159053,0.10332017539824476,0.019717008684710276,0.008940216810285251,0.04237774545909792,0.03080129481373766
ENSG00000270419.2_7,-0.025798726108910576,-0.00042107833325834564,-0.0021626590377854305,0.0016025629324365853,-0.0011825130352458469,0.011637793422919235,0.008787650436057098,0.0036536346562642376,0.0016010087755165825,0.037345429096865515,0.0027610231763640913,0.09068974921538102,-0.003468711130675051,0.014263259660982592,-0.0036914386593048243,0.0406647160099231,0.016858298925705433,0.022320719169660653,0.012664939283456161,-0.016393949392427297,0.028986792001064954,0.010272104383143448,0.011610682849795734,-0.013410486952907147,-0.006660914077915464,0.0,0.01779413358127883,0.014568636858331135,0.1785926975039163,0.015675334747698215,0.08671091317400752,0.029266129984373623,0.002740599720837583,0.009622970356397897,-0.0020273234213312396,-0.0003748092062154706,0.000521674944715772,4.035351128396369e-05,-0.06221655251526653,0.0476093381475788,0.011416705195306343,0.008797570951111305,0.03496115422904691,-0.018290612708396874
ENSG00000278910.5_10,0.01267843852372152,-0.0014350042066506614,0.004485549506978212,0.017239491398495226,-0.0018015127107976468,-0.006777716701314503,0.014067910900915642,-0.0013572366726116321,0.0010660454827260968,-0.0016060204114938428,-0.017132794025800053,0.0038951233103452247,0.00042059017734732973,0.01358405084973065,-0.01530772322798887,-0.012590502520258843,-0.022733883001044307,-0.02321537687286667,-0.0024019654227775285,0.012626556443804893,0.0006480252529201189,-0.007523231179638169,-0.005117295255201254,0.030268222930329026,-0.008859569746504047,0.0,-0.006480958582881553,-0.013713011677556276,0.3783896180901486,0.06181680756006562,-0.21485597195567072,-0.002230675780848808,-0.010342449146245113,-0.003608827628269279,-0.0028999873928945985,-0.0005265858822401333,0.0002434722706668939,-0.004391467833458521,-0.05021973388546861,-0.00848961655483002,-0.0350404721493038,0.0031420687730347695,0.007988970531543457,-0.012540832554941494
ENSG00000281450.1_5,0.012697122224632007,-0.0036369017163113415,-0.009879517927151724,-0.0029056961622313192,-0.008274550047688739,-0.001638843987132438,0.01371351111361247,0.008017315455006663,0.003970736624795435,-0.012108022518912288,-0.016573568260751265,0.13288269570733632,0.0005035544735232878,0.022344620325715804,0.05891861092006797,0.07052618307229544,0.005939362770593709,0.022736598093763227,-0.01401759844451277,0.01570185767023025,0.009032172855356558,0.0016333997990474359,0.015775045808678733,-0.004480357157317538,-0.005584621829684144,0.0,0.010980567377713052,0.019398401332286912,-0.03768060868781041,0.06653888024568665,0.14559661177614586,-0.0005495679368994449,0.02514904134434634,-0.003505844581754433,-0.002545134574150365,-0.00013156444747777774,0.0004658492934439096,0.004370340538004236,0.016473417728408747,-0.005532128818103385,0.011609905219532101,0.01327264390180285,0.061235405126388996,0.0416937742101755
ENSG00000132204.14_9,-0.004687154751654527,-0.001691819899497693,0.006880123664430654,0.012290925182564227,0.001526195312578632,-0.0012675788880005755,0.03134825653416824,0.0014217265517190048,-0.009720283718390937,0.04646451479217657,0.03138063956486335,-0.008965001735594108,0.0024492467931329477,0.012050902528137897,0.006015998855346538,-0.016301452169945947,0.0016558376508888472,-0.004894349103388251,-0.001764171961839911,0.004974368602417845,-0.004364445855878041,0.0027613831017708756,0.0064292027777548555,0.011750601960200658,0.0041282492716759045,0.0,-0.006276777170599057,-0.008885331988698198,0.17970380106809367,-0.00025711036504091347,0.08933223294494179,-0.0004037735924869501,0.01527610856799318,0.0009082723479616528,0.03293605284619041,0.0049012192405350095,-0.0019207145903180512,-0.005166471602425837,0.1375246774709546,0.10363742685058255,0.015191276033589236,-0.0034980151035471805,-0.0004445547796935956,0.01327872008133319
ENSG00000163364.12_14,-0.0045270655832963195,0.0025790438515430336,0.003289504371404628,0.009913827058170472,0.009831691824052436,0.000787255373236373,0.009606469268994755,-6.580006123139138e-05,0.0045545051733237975,0.03950864846692433,0.021140603559633313,-0.0073247799564798155,0.0023780795487684915,-0.056048440501720566,0.0007991233940069842,-0.013545659746868399,0.0020782482947585557,0.0026352821920851087,-0.008192653641931908,0.01573893261222068,-0.00021734906386703946,0.0017237541983963045,0.0001341216544885615,0.0015486142174990947,0.010129568017310875,0.0,0.0077777569195361775,0.007671736317520672,0.2333637028664463,0.012990196747259358,0.10946697744776797,-0.0023773392846219155,0.005092587851222336,-0.000806024529754612,-0.0021876961960360652,-8.823698796390777e-05,0.0005585649709629215,0.0037642901526020013,0.1210442452287855,0.0898001294425184,0.016346212585296043,0.008404774210696497,0.03213931957180629,0.009173014672335316
ENSG00000174365.22_10,-0.005630168205845371,0.004333402519539864,0.0011208150819041862,0.0039833685022174934,0.007294862678511993,0.007939447244058827,0.006713882792499714,0.002122789793593027,0.002490445709002981,0.033806625337950626,0.0011756506135825406,-0.007866492746822985,0.0010992616377056175,0.008846363753197767,0.03581073016309399,0.01585590296452414,0.01103677947285725,-0.0034547143720744912,0.01133148949131938,0.000656765421373512,0.0005148946627338391,-0.0006501422652964384,0.004764352178141867,-0.0032148090407464413,-0.005152530639662217,0.0,0.009090343114142623,0.007498096625105155,0.24934816933136977,-0.03461504347273474,0.09040313749745026,0.01282639094232102,-0.0025340674948540697,0.0072396026123035025,0.029113597375863116,-0.00013560435475628018,0.0003622583038087546,0.003882627340523448,0.06386519353030144,0.1023671347521296,-0.013301573300360825,-0.007297193016168374,0.029220253130883233,0.019993541512907005
