Gene,H3K4me3_peak_width,H3K4me2_peak_width,H3K4me1_peak_width,H3K27ac_peak_width,H3K36me3_peak_width,H3K9ac_peak_width,H3K27me3_peak_width,H3K9me2_peak_width,H3K9me3_peak_width,H3K79me2_peak_width,H4K20me1_peak_width,super_enhancer_percentage,promoter_hypermethylation_in_cancer,gene_body_hypermethylation_in_cancer,S50_score,log_gene_length,gene_phyloP100way_score,gene_phastCons100way_score,exon_phyloP100way_score,exon_phastCons100way_score,gene_GC_content,exon_GC_content,SINE_number_per_kb,LINE_number_per_kb,LTR_number_per_kb,Satellite_number_per_kb,location_in_CDT,k-mer,Gene_expression_logFC,tissue_specificity,secondary_structure_MFE,secondary_structure_paired_GC_proportion,secondary_structure_paired_proportion,secondary_structure_information,screen_score,small_protein_number,small_protein_length_coverage,mRNA_centrality,miRNA_centrality,protein_centrality,exon_mutation_odds_ratio,RNAsnp_score,CADD_score,cnv
ENSG00000227634.3_8,-0.00388489537200154,0.0033824884051426194,0.02103124725403051,0.0130100769824399,0.003517285475456422,0.015210985354110274,0.0409245356818127,0.008860022068186254,0.008722246361628749,0.02563415071227374,-0.010635114500034664,0.011174410045398337,0.000895672128664321,0.017728636091588378,0.04348800016763018,-0.01258580657029001,0.06521936840681157,0.05235723804385228,0.0338225023481582,0.009169976791011957,0.004338125116814226,0.0009114333243002232,-0.009462542870108706,-0.0017103840267664067,-0.0028589194123078837,0.0,-0.00888567084359751,0.02231059099180064,0.1823351774394817,0.07473917757109552,-0.03956967830149246,0.0038367927331240726,0.014136731157824257,0.010490463606381579,-0.0029533116883394385,-0.0006483088613224053,0.0006486232357377053,-2.047677514992463e-05,-0.01205466336757825,0.0637952078529361,0.034079677294676654,0.016048500388649627,-0.007448308774573748,-0.0030128748743598276
ENSG00000228526.8_10,-0.016927025652322746,0.016549808117733135,0.01638666264097955,0.0036187383722272814,0.009893893127741485,0.006940380760520668,-0.002143696611933338,0.00018154795012196301,0.0033347463361291076,0.042359828616770276,0.02161979594530723,0.07311779927206816,-0.0014267286427408377,0.005250908251935843,0.03329619367899529,-0.01948848562584251,0.010278064691040279,0.00011476975040783377,-0.00502818739486548,0.006329849734388876,0.00030782948488113917,-0.0017728612536908467,-0.007443591322942239,-0.0022965248054203522,-0.004806635277935956,0.0,-0.007906590078262388,0.008706390276377035,0.08719048557639639,-0.041140835582202086,0.16101595710424152,0.014784170294465137,-0.0069511221067756705,0.0028868510937924475,-0.002286028715155036,-0.0004926856985961736,0.0004944216908224607,-0.00601451449702442,0.10283199679593549,0.12730503602404702,0.019116424849746284,0.007214433481365396,0.01981170499463484,-0.009043250611920758
ENSG00000234546.5_9,-0.015622857725403533,0.016386587285499733,0.00986664712025857,0.003203041245562316,0.017628914580109945,0.009953838187116782,-0.004446408379699318,0.004544661104204778,0.003773661594964306,0.03010127672802604,0.023625481215025508,-0.008410511216894623,6.337087225573023e-05,0.013481945800283345,0.050269633648237645,-0.010282123269913217,0.012631669607961393,0.022331111353861288,0.007226819159897058,-0.012268508644480985,0.0005648550158195819,-0.0007176261505219605,-0.0025772398875495927,0.005413092907792594,0.009538826121646698,0.0,-0.00822913796598949,0.013653871726162736,0.29928767883096863,-0.03664780513044029,0.050742834193233374,0.017121818616579805,0.013954885645662479,0.007586370426532335,-0.0020811043005046713,-0.00030530321738035936,0.0005301370206806877,0.001555523508712392,0.009673484390951814,0.11713480420421618,0.02002873122555319,0.010260346577705488,0.00390893989588077,-0.005413601995339651
ENSG00000226029.1_6,0.012318703110848012,-0.0074694488493923464,-0.009122538874445325,-0.001618325114061303,0.008467848117062476,-0.0031011998276950616,-0.019423054098072136,0.006376327818205874,0.003911793064748537,-0.0017533408005870777,0.01949780217584755,-0.01027593543197874,0.0003796860529455048,0.01866086050086837,0.030334561913159096,0.00018001647143647825,0.005757968607016356,-0.007731341450569085,0.01755656454855964,-0.017477124372578284,0.007175887598576497,-0.001615647796987535,-0.02685830090401899,0.00024813991336130605,0.014287524016868109,0.0,0.016813989565405613,0.011130545572861056,0.08300102682466419,0.04024961196248733,0.22143073240430686,0.0025853315635362916,0.002112878820897263,0.0009377465234761906,0.03495709727295936,-0.0003923276440269241,0.0006187451064921911,0.01006230521216835,0.030085572262463157,0.12295633834511537,0.026486820287815977,-0.015229622555438943,-0.0162741105106994,-0.00707952328806587
ENSG00000233421.5_8,-0.006435906027729188,-0.0015638572306385379,-0.002908712305974387,-0.0032907463269274627,-0.013366315695702869,-0.0027131504878283807,0.023855555073090774,0.007590344401910925,0.0022914156832553267,-0.00996777954952498,0.0034564569702384028,-0.00991656676981501,0.0003191719897911394,0.020159071180002357,-0.001702639952831958,0.0405506896699727,0.03497757720294459,0.026535499676878304,0.030631566157262386,-0.013443962611526455,0.033521836522573435,0.008463092834304348,0.010692100182428022,-0.008087896693530378,-0.007343990421513946,0.0,0.013485202839133953,0.018759161784297162,0.16325067250499872,0.022418154881508428,0.12169032983596709,0.03209696254453586,0.013692572984778406,0.013994696255128797,-0.002358607382973005,-3.095838257008987e-05,0.0006080174530589844,0.0031657657022102215,-0.004477384791039557,0.1058377098974681,-0.03460497308222597,-0.00711793417658349,0.05787783221301843,-0.00842498091858343
ENSG00000236648.2_11,0.01584822263565498,-0.0010407502598840158,0.005639311088538978,-0.0071118821724521445,0.0002895279138175333,-0.003600252176543972,-0.006654845466107668,0.0006060963915759277,0.0012857831369595784,-0.0031920081562657465,0.023904729140673715,0.019628014816169333,0.0007664322730578377,0.014663762360626303,-0.0047036110373652575,-0.021360282990552676,0.025945855099210456,0.009426672970994676,-0.0024749897697153187,0.009022636601639494,-0.004245718329960446,-0.0009747220236090315,-0.022216239600878335,-0.003140923875638535,0.01710366650723476,0.0,0.012285768309001932,0.011291039384006912,0.3599392010208486,0.0961564151728217,0.019816190109306703,0.0016205225631892362,0.013704180395040188,0.004063883598633175,-0.0030012137845537024,-0.0007662511205647204,0.00028784886629367736,-0.010676711495460633,-0.0036946622556893044,0.06787492624034404,0.01937900985623462,-0.004314563867874299,-0.011831420334924809,-0.018289738200193993
ENSG00000227066.2_10,0.0038068279217107507,0.0010127795667334628,0.00038111772277507616,-0.0032530911558474986,-0.0009360145800982794,-0.0033511324663702017,-0.002235370760874225,0.005421298673768307,-0.0001821811527178363,0.020593237141265812,-0.0038502774347531936,-0.010469673770281504,0.00022128795625753206,0.012369276469762708,-0.011592267853717314,0.012649827696337962,0.005744851989480193,-0.012242785994903482,-0.0031365741216463463,0.004314747656631724,-0.0006742775514853056,-0.0009122805363610126,0.00788308680506169,-0.010808441366150815,0.020047887964931493,0.0,-0.00530677054338759,0.006116714814871018,0.5090066015073003,0.03184452890232446,0.12114552075977487,-0.00046480835106745,0.008164098053367796,0.004507658267778994,-0.002980827923443416,-0.0002984494806599097,0.00033969436412319143,0.009194406741014622,0.013494812058920691,-0.00711365824243374,-0.026924116155128186,-0.010680372624123202,0.003589629991956958,-0.017617479372574244
ENSG00000236963.9_13,-0.00897783294656963,0.013032178442286624,0.020837371357220875,0.011686865586614026,0.016045961472194264,0.007432990254711553,0.038200713524676466,-0.0027219439647151677,-0.005164104973393891,0.0008592492682429287,0.03441044150306815,0.08001986185677037,0.0031432104645542523,0.008188376505237942,-0.003383849358383417,-0.021149849244080525,-0.0010565132479156357,-0.01167672556144549,-0.0039165081774751535,-0.008471630412684372,0.003093848694439122,-0.0009142952024709661,-0.018410969260614772,0.01312874993650175,-0.003679069693632797,0.0,-0.014120343529714552,0.014239841833044647,0.08663186510028141,0.05475274230857887,0.09651533035304215,0.001385874794275227,-0.014441621331310805,0.0023835828021117776,-0.002848690481425936,0.0038688081626656766,-0.0040004161663050155,0.018769764103707204,0.0823297651399116,0.09607987847366514,0.02186540988237356,0.004143228057029385,0.02744314941525628,-0.013695432945528796
ENSG00000261326.4_9,0.009068760538644615,-0.00023307412760631419,0.002996652640626052,0.009219014559495536,0.00719988489644594,-0.002234043548619752,-0.01466173119778188,0.004260909095843956,0.0024302772525035153,0.02131432170188458,0.015337100309853824,-0.008429954596094451,-1.8769322756678754e-05,0.0101976203413017,0.034609800526261406,0.013438311795726904,0.0012737788747353373,-0.0063633157710623,-0.005281613448063954,0.0065814152927820445,-0.0057914395695919385,0.004005297021869058,0.0019521336889176178,-0.00011796530303490038,-0.006407926670423014,0.0,0.007112390925855377,-0.01138004380172089,0.24305592507720702,-0.03433334520483155,0.16431679764801244,-0.005496307220441971,0.0034723310506965476,-0.003350389872753995,0.024387189110765393,-0.00020467817188760674,0.000400859617177618,0.01592019311030655,0.07860250822327663,0.11049155524684724,0.003616978160992518,-0.003721495720258977,0.020415714186212623,-0.013638817713148326
ENSG00000197880.10_8,-0.009130470992715755,0.02176898044846241,0.022027477316446765,0.007563297449799472,0.013467337299675409,0.01499133102066812,0.0003866138588919654,-0.0028065357773803144,0.004689117264960169,0.038587509543664134,0.022451508397733015,0.0881789106952386,0.0019420329551844806,0.014560149282269147,0.04375511857946238,-0.02381740217473713,-0.012909179853717461,-0.013134264676473379,-0.00129552800766084,-0.0016854381223060932,0.006266007232780002,0.00048360425941577077,-0.041319329674676115,0.03161445847695205,0.012717949999550903,0.0,0.02041308872162025,0.017028193591881534,0.10954184099396791,-0.0017389063724942977,0.08967495973408166,0.008108070912175542,0.009402565244636767,0.004963407660871139,-0.0028697967077130847,0.002992496851589388,-0.004529816465774656,0.009643259058198479,0.015543721871167038,0.10761432425082965,0.0061432326340205064,0.010670395060691673,0.027863827677847685,-0.015101253284891864
ENSG00000279443.1_7,0.009698369815272622,-0.004082722323751587,-0.015747388644840772,-0.0032786572888088587,-0.0038894210294789567,-0.002597231563522792,-0.01609315382346011,0.00497149622626995,-0.003194240718085689,-0.013751919900812848,0.004237918021305359,0.06405821739569337,7.070312950477331e-05,0.016928542765724697,0.03924917265971233,0.0382037517492856,-0.015712336447632844,-0.009603640528660945,-0.003801430283915647,0.011712776275001825,0.004179940189345322,-0.0016864073372576615,-0.028552246791769192,0.02690801604017675,-0.005228732730374358,0.0,-0.006996459985504386,0.00893862788593704,0.2889312922635988,0.00756828738136269,0.19425169789003033,6.887022579996627e-05,0.0008057418970729147,0.0007708507880622662,-0.0027937453830515655,-0.00019617794039753777,0.0003795320260886914,0.0006133420251869415,0.00975009527031628,0.09220476369641761,-0.024940255089588238,-0.02531658423313034,-0.01998905806880691,-0.020473806691064276
ENSG00000233621.3_14,-0.018718113149286168,0.023340114455640593,0.025508731160763336,0.004203586390429293,0.009390168496018553,0.008989898919311779,0.04041881846298231,-0.002203762450315,0.0022689101513209743,0.0436348369601785,0.029978488176766127,-0.009076810859550616,-4.8262738997573164e-05,0.013785279636751696,-0.01285321382384363,-0.01728881938644517,-0.011815313360885728,-0.010379669171992567,-0.0028628536637066216,0.0031160735685072825,0.0007057072322339708,-0.002043952593437204,-0.013155347376087862,-0.00660931192609151,0.011456829062351686,0.0,-0.008228544555963252,0.010806908074586969,0.26938908375869747,-0.03906768518454183,0.09495226129395182,0.007205067493495959,0.006586775804156658,0.003903111608811932,-0.002403571351723749,0.002829671266655226,-0.0038550897671784934,0.008889873082747047,0.0939716376734043,0.128178789674951,-0.03132701566659899,-0.0028146956261675014,0.02649360965961008,-0.004318113497320442
ENSG00000260920.2_10,0.002838850721090211,-0.005684995526247738,-0.015621273226689936,-0.01460712748561937,0.006413548474766962,-0.0023046217317448324,0.002133979273616138,0.006881346806678179,-0.006467599568477053,-0.00394771225728498,-0.032593402951882726,0.05737300568642443,0.0001385985797862699,0.0109112935132552,-0.01016139740976627,0.023957828094717165,-0.0007713146553158412,-0.009531057329273973,-0.0046175107833312246,0.00867577607166543,-0.005101726828273511,0.004210386045556192,0.009274895868785849,0.027881816432995192,-0.0067922069609089196,0.0,0.0072006117052594906,-0.015497382787228703,0.3946599579494069,-0.05208724339137901,0.1404797851554291,-0.007643679487603977,0.0047446452272952465,-0.005255335570021685,0.03578128186152891,-0.00024238492882412975,0.000209573727117901,0.01077233602657413,0.02134413799620331,0.07910656050092502,0.011101255857726538,0.001628917269786445,-0.018199053021222412,0.006262890948492009
ENSG00000227533.7_11,-0.014151343005631534,0.019093597816061354,0.019440281516716278,0.005446326297085785,0.010007005313363914,0.009884524872128878,0.0017507230885174473,0.00013825686657257253,0.004659879024881505,0.048113541646488914,0.019037995470435887,0.07945619888144446,0.00011137365814566369,0.01345952725514984,0.000808339449366663,-0.01798717412383847,-0.011826257001788609,-0.010952975327381426,0.0014498780386205724,-7.853812778085278e-05,0.001570519195761838,-0.0013363216986829879,-0.024777980169849983,-0.0020091604404880946,0.011070336959552198,0.0,-0.0074014520714438285,0.012886148029079354,0.16173009445770553,-0.03985214592879432,0.13112981309487853,0.0029204708865639252,0.008684196292317092,0.004183484636050394,-0.002163190479064708,0.0029008447809903805,-0.003148341065990756,0.0040794811894406206,0.10653788575210602,0.10945695913486979,0.022712885347374874,-0.00012394570517929027,0.02191700959178648,-0.0028073622907979325
ENSG00000237424.1_8,-0.005226479169028575,-0.0016268243370397395,0.002875869253574492,0.00025608060920082054,0.014519219290495577,-0.0016283523195526396,-0.003981380442349159,0.0035292214639613797,0.003710405220271951,0.0310194511273137,0.01604573590990422,-0.006990753847713182,-8.257948203554966e-06,0.012225978516916564,-0.0029086106709504513,0.018657070810839706,0.013681273498441704,0.01813470725678109,0.01164495085103463,-0.010601907149749113,0.016384604660601886,0.004035525879395274,0.006047318519899952,-0.004050710601819313,-0.004338770040136092,0.0,0.00867822304875202,0.00920589745288694,0.2706107872861204,-0.03272853005905091,0.12424607831766055,0.020262928507220963,0.0010267608322602484,0.005283502486343183,-0.001730596688933972,-0.0002350955909596497,0.00039667633677111793,-0.0009107838792210887,0.008140614399776569,0.11478521638475989,0.019160051788472975,-0.013004375142746872,0.04029240837404541,-0.00469179603038497
ENSG00000234807.8_10,-0.008931845814739613,0.02310520623818877,0.021556237587560534,0.00872593059448743,0.0035924077179705916,0.011265373985811183,0.00020056030280903858,-0.004565327598178981,-0.002288969707818822,0.038110324627496174,0.024525265927132656,0.02639174595483204,0.0012688576787627582,0.009296553380276101,-0.012330476127499195,-0.02039325437659469,-0.02532028229423996,-0.011268750430511443,-0.00966120723292806,0.00853227596907658,0.005198604232251774,-0.001777898354789209,-0.01576547174306144,0.013470903318044524,0.011396088348990535,0.0,0.014069518776314632,0.017148573334217636,0.138276269557076,0.005107342336949083,0.12815180058201386,0.010563563395872643,0.005278400775453313,0.0034278021453124584,-0.0026381055851736447,0.0027166811122280254,-0.003917433137561854,0.02292953891258533,0.1014154418944448,0.11159840734634101,-0.006211189088712049,-0.0045111350843530795,0.03386938533122463,-0.0050815256417087225
ENSG00000237352.6_11,-0.017890687940691024,0.014310960276012063,0.018451831203973524,0.005228772080737831,0.0006986473388189085,0.008106881371153996,-0.004424960766172154,-0.0011073028187482958,-0.008584418175911424,0.04367688679669917,0.03004888271134822,0.07111032588738875,0.00044365846718902866,0.013586852751513967,-0.013658673119886267,-0.024425848493430595,-0.020911520946531793,-0.01226359889661916,-0.005967623203359579,-0.0009913281692343068,0.002927818705750912,-0.0025841213225378966,-0.010055407895239182,0.009634104660843652,0.0058969191781683365,0.0,0.015295515016598666,-0.014506191448219968,0.17608901776126654,0.03726444255291444,0.07179774760171405,-0.0005563714660530184,0.01152976493868203,-0.002133363483759637,-0.0028872847999234065,-0.0016094700161384257,-0.0034373014400808977,-0.01610454672284839,0.11759425833254349,0.11138844059244399,0.016189674803358332,0.005982993627993927,0.005488132121618844,-0.004245186323667838
ENSG00000226476.7_12,-0.003855840122176257,-0.0015717115392461455,0.006856696011873576,0.0006341736867688547,0.002852436547299614,-0.0023734162901045963,-0.0033628271846607217,-0.0032931686125349524,-0.0013352862439739654,0.030444379992522818,0.02616106656624857,-0.007126309497231054,-0.00045054712819974084,-0.051259157641765384,0.004331318494728492,-0.013406153555562206,-0.0017125628389293933,-0.011171658107047556,0.0009751496039361845,-0.002851848803077006,-0.005605954558700782,0.006560906272937195,0.0012453406123360488,0.010692920788533577,-0.000707699954624616,0.0,-0.005469368219766399,-0.005700436180638871,0.4089334877752388,0.009751448708573413,0.11257695499911177,-0.0005787258627833108,0.0022865255584397838,-0.0001407733978629866,-0.0027159853082104586,-0.00017097955223356053,0.000518856263810974,-0.004848230121368302,0.11701968237461938,0.08778212133596734,0.008581950875297745,-0.0050658151347446724,-0.0017712298698428109,-0.005596286512092966
ENSG00000224209.8_10,-0.0053403437651611705,0.014594701096759376,0.01329176035954569,0.011584100975256412,0.017256048425116566,0.007079745114778452,0.053155106232376556,-0.0003313716206971129,-0.004208650152242666,-0.0002717723927584792,0.0317539075123687,-0.009566545641565383,0.002419643487911516,0.02144266353638677,0.005319269374603081,-0.020540072009612654,0.017823015505851338,-0.0033191923222362974,-0.011854960579473345,0.019311219430360616,0.000648639832674247,-0.00021977891615411748,-0.003725807742138787,-0.0078051590035750126,0.017014339090836494,0.0,-0.008739414125000533,0.014279076373668159,0.05085048632466371,0.024873213499563833,0.1169752566526123,0.003013780230222418,0.009009535636495331,-0.00046703039802516443,-0.0023569408155244996,-0.00013643262488841068,0.0007372476701130615,-5.034079811770953e-05,0.13763690665906472,0.10975634701892764,0.011488831838674496,0.018725827906529248,0.04792428200979005,-0.007043193690777311
ENSG00000271576.2_9,-0.021546019342677043,-0.0014291070591695542,0.0023688340376136876,0.007637400263645839,-0.003631508737226896,0.012404641109732096,0.002476010131313422,0.0009420805236391771,-0.001841413551223453,0.036054185466198506,0.0022544346604835897,-0.011643415352413556,-0.002840328835470618,0.013951851891218808,-0.004312013342953591,0.03257628677896033,0.010668695396145778,0.026285367105399315,-0.004708833539740454,-0.018206950808922567,0.008101236772533622,0.0017304747132403874,0.009660844906911725,0.045814585534275296,-0.007684185589913528,0.0,0.01727869484684854,0.0108523170303377,0.28760909307263777,-0.07005608984562467,0.10969821753538553,5.671864829691064e-05,-0.005688708171961371,0.0006823910512130493,0.04086291094811817,-0.00032330971466330014,0.0005250145861894429,0.006646117497453552,-0.002888828821236711,0.10552986230658176,-0.025707594231383517,-0.003582961664112888,0.00680178215438198,-0.011290081505553256
